LOCATION,SUBJECT,MEASURE,TIME,Value
Netherlands,RENT,IDX2015,1994,53.75920943
Netherlands,RENT,IDX2015,1995,56.48591329
Netherlands,RENT,IDX2015,1996,58.855
Netherlands,RENT,IDX2015,1997,61.165
Netherlands,RENT,IDX2015,1998,63.355
Netherlands,RENT,IDX2015,1999,65.36
Netherlands,RENT,IDX2015,2000,67.16
Netherlands,RENT,IDX2015,2001,68.93
Netherlands,RENT,IDX2015,2002,70.87
Netherlands,RENT,IDX2015,2003,73.04
Netherlands,RENT,IDX2015,2004,75.33
Netherlands,RENT,IDX2015,2005,77.235
Netherlands,RENT,IDX2015,2006,79.065
Netherlands,RENT,IDX2015,2007,80.665
Netherlands,RENT,IDX2015,2008,81.995
Netherlands,RENT,IDX2015,2009,83.945
Netherlands,RENT,IDX2015,2010,85.81
Netherlands,RENT,IDX2015,2011,87.28
Netherlands,RENT,IDX2015,2012,89.3
Netherlands,RENT,IDX2015,2013,92.65
Netherlands,RENT,IDX2015,2014,96.805
Netherlands,RENT,IDX2015,2015,100
Netherlands,RENT,IDX2015,2016,102.085
Netherlands,RENT,IDX2015,2017,103.925
Netherlands,RENT,IDX2015,2018,105.955
Netherlands,RENT,IDX2015,2019,108.55
Netherlands,RENT,IDX2015,2020,111.5075
New Zealand,PRICEINCOME,IDX2015,1986,49.31335249
New Zealand,PRICEINCOME,IDX2015,1987,49.13866785
New Zealand,PRICEINCOME,IDX2015,1988,51.72327738
New Zealand,PRICEINCOME,IDX2015,1989,51.94425681
New Zealand,PRICEINCOME,IDX2015,1990,53.0774917
New Zealand,PRICEINCOME,IDX2015,1991,50.88822658
New Zealand,PRICEINCOME,IDX2015,1992,52.98611175
New Zealand,PRICEINCOME,IDX2015,1993,54.42660162
New Zealand,PRICEINCOME,IDX2015,1994,60.58655386
New Zealand,PRICEINCOME,IDX2015,1995,61.98974928
New Zealand,PRICEINCOME,IDX2015,1996,64.72918022
New Zealand,PRICEINCOME,IDX2015,1997,66.04245955
New Zealand,PRICEINCOME,IDX2015,1998,63.03134629
New Zealand,PRICEINCOME,IDX2015,1999,59.83996924
New Zealand,PRICEINCOME,IDX2015,2000,61.10952661
New Zealand,PRICEINCOME,IDX2015,2001,58.91485865
New Zealand,PRICEINCOME,IDX2015,2002,64.75171848
New Zealand,PRICEINCOME,IDX2015,2003,71.80401656
New Zealand,PRICEINCOME,IDX2015,2004,80.34818423
New Zealand,PRICEINCOME,IDX2015,2005,88.41828764
New Zealand,PRICEINCOME,IDX2015,2006,91.38230816
New Zealand,PRICEINCOME,IDX2015,2007,94.32228178
New Zealand,PRICEINCOME,IDX2015,2008,89.89952
New Zealand,PRICEINCOME,IDX2015,2009,84.50532406
New Zealand,PRICEINCOME,IDX2015,2010,83.05515831
New Zealand,PRICEINCOME,IDX2015,2011,79.30846216
New Zealand,PRICEINCOME,IDX2015,2012,81.70568262
New Zealand,PRICEINCOME,IDX2015,2013,86.84335453
New Zealand,PRICEINCOME,IDX2015,2014,92.68692431
New Zealand,PRICEINCOME,IDX2015,2015,100
New Zealand,PRICEINCOME,IDX2015,2016,108.7434752
New Zealand,PRICEINCOME,IDX2015,2017,111.5603166
New Zealand,PRICEINCOME,IDX2015,2018,110.6894317
New Zealand,PRICEINCOME,IDX2015,2019,111.7249086
New Zealand,PRICEINCOME,IDX2015,2020,118.9748487
New Zealand,PRICERENT,IDX2015,1970,31.13011135
New Zealand,PRICERENT,IDX2015,1971,32.15631942
New Zealand,PRICERENT,IDX2015,1972,33.46244987
New Zealand,PRICERENT,IDX2015,1973,37.80957637
New Zealand,PRICERENT,IDX2015,1974,46.26851775
New Zealand,PRICERENT,IDX2015,1975,43.26565456
New Zealand,PRICERENT,IDX2015,1976,41.95235097
New Zealand,PRICERENT,IDX2015,1977,40.32930883
New Zealand,PRICERENT,IDX2015,1978,37.7041463
New Zealand,PRICERENT,IDX2015,1979,36.75260626
New Zealand,PRICERENT,IDX2015,1980,36.03228929
New Zealand,PRICERENT,IDX2015,1981,37.89322199
New Zealand,PRICERENT,IDX2015,1982,40.00309215
New Zealand,PRICERENT,IDX2015,1983,38.68517993
New Zealand,PRICERENT,IDX2015,1984,40.68192819
New Zealand,PRICERENT,IDX2015,1985,39.60826232
New Zealand,PRICERENT,IDX2015,1986,37.53390729
New Zealand,PRICERENT,IDX2015,1987,37.17058125
New Zealand,PRICERENT,IDX2015,1988,37.79837422
New Zealand,PRICERENT,IDX2015,1989,39.04546152
New Zealand,PRICERENT,IDX2015,1990,38.38828252
New Zealand,PRICERENT,IDX2015,1991,36.55957067
New Zealand,PRICERENT,IDX2015,1992,36.89969539
New Zealand,PRICERENT,IDX2015,1993,37.03862931
New Zealand,PRICERENT,IDX2015,1994,39.36802589
New Zealand,PRICERENT,IDX2015,1995,40.36896847
New Zealand,PRICERENT,IDX2015,1996,42.38233242
New Zealand,PRICERENT,IDX2015,1997,43.59332759
New Zealand,PRICERENT,IDX2015,1998,41.83430445
New Zealand,PRICERENT,IDX2015,1999,43.21851132
New Zealand,PRICERENT,IDX2015,2000,42.94149828
New Zealand,PRICERENT,IDX2015,2001,48.3114314
New Zealand,PRICERENT,IDX2015,2002,52.39724758
New Zealand,PRICERENT,IDX2015,2003,60.72639368
New Zealand,PRICERENT,IDX2015,2004,69.38058021
New Zealand,PRICERENT,IDX2015,2005,77.29652899
New Zealand,PRICERENT,IDX2015,2006,83.24658898
New Zealand,PRICERENT,IDX2015,2007,89.71409909
New Zealand,PRICERENT,IDX2015,2008,83.26093327
New Zealand,PRICERENT,IDX2015,2009,80.71647739
New Zealand,PRICERENT,IDX2015,2010,81.10697182
New Zealand,PRICERENT,IDX2015,2011,80.22328735
New Zealand,PRICERENT,IDX2015,2012,81.88892465
New Zealand,PRICERENT,IDX2015,2013,87.31169569
New Zealand,PRICERENT,IDX2015,2014,91.04577985
New Zealand,PRICERENT,IDX2015,2015,100
New Zealand,PRICERENT,IDX2015,2016,111.7210443
New Zealand,PRICERENT,IDX2015,2017,116.399658
New Zealand,PRICERENT,IDX2015,2018,117.8400008
New Zealand,PRICERENT,IDX2015,2019,118.2876771
New Zealand,PRICERENT,IDX2015,2020,125.7141898
New Zealand,REAL,IDX2015,1970,25.4924348
New Zealand,REAL,IDX2015,1971,24.80308734
New Zealand,REAL,IDX2015,1972,26.74510112
New Zealand,REAL,IDX2015,1973,31.73263577
New Zealand,REAL,IDX2015,1974,40.61991736
New Zealand,REAL,IDX2015,1975,38.63719963
New Zealand,REAL,IDX2015,1976,34.72088211
New Zealand,REAL,IDX2015,1977,31.95890694
New Zealand,REAL,IDX2015,1978,29.45032653
New Zealand,REAL,IDX2015,1979,26.48984267
New Zealand,REAL,IDX2015,1980,24.49495904
New Zealand,REAL,IDX2015,1981,26.13072529
New Zealand,REAL,IDX2015,1982,29.6708087
New Zealand,REAL,IDX2015,1983,30.90216524
New Zealand,REAL,IDX2015,1984,31.9621889
New Zealand,REAL,IDX2015,1985,31.27494955
New Zealand,REAL,IDX2015,1986,30.78878749
New Zealand,REAL,IDX2015,1987,32.51693949
New Zealand,REAL,IDX2015,1988,34.61750332
New Zealand,REAL,IDX2015,1989,34.96188482
New Zealand,REAL,IDX2015,1990,34.9262747
New Zealand,REAL,IDX2015,1991,33.29742083
New Zealand,REAL,IDX2015,1992,33.01428255
New Zealand,REAL,IDX2015,1993,34.17944414
New Zealand,REAL,IDX2015,1994,38.49982285
New Zealand,REAL,IDX2015,1995,41.18220999
New Zealand,REAL,IDX2015,1996,44.45208743
New Zealand,REAL,IDX2015,1997,46.5265823
New Zealand,REAL,IDX2015,1998,45.03998298
New Zealand,REAL,IDX2015,1999,45.60143342
New Zealand,REAL,IDX2015,2000,44.52490362
New Zealand,REAL,IDX2015,2001,44.39650342
New Zealand,REAL,IDX2015,2002,48.10232619
New Zealand,REAL,IDX2015,2003,57.22011052
New Zealand,REAL,IDX2015,2004,66.56296842
New Zealand,REAL,IDX2015,2005,74.54802382
New Zealand,REAL,IDX2015,2006,79.74206805
New Zealand,REAL,IDX2015,2007,87.01948886
New Zealand,REAL,IDX2015,2008,80.21158497
New Zealand,REAL,IDX2015,2009,76.8790637
New Zealand,REAL,IDX2015,2010,77.40819967
New Zealand,REAL,IDX2015,2011,75.76431118
New Zealand,REAL,IDX2015,2012,78.5349935
New Zealand,REAL,IDX2015,2013,84.95962051
New Zealand,REAL,IDX2015,2014,89.68248441
New Zealand,REAL,IDX2015,2015,100
New Zealand,REAL,IDX2015,2016,113.4045878
New Zealand,REAL,IDX2015,2017,118.890406
New Zealand,REAL,IDX2015,2018,121.506117
New Zealand,REAL,IDX2015,2019,123.3529463
New Zealand,REAL,IDX2015,2020,133.0927628
New Zealand,RENT,IDX2015,1956,2.997006777
New Zealand,RENT,IDX2015,1957,3.176787063
New Zealand,RENT,IDX2015,1958,3.350843818
New Zealand,RENT,IDX2015,1959,3.51227605
New Zealand,RENT,IDX2015,1960,3.653138387
New Zealand,RENT,IDX2015,1961,3.820359691
New Zealand,RENT,IDX2015,1962,4.080367777
New Zealand,RENT,IDX2015,1963,4.255553385
New Zealand,RENT,IDX2015,1964,4.411316576
New Zealand,RENT,IDX2015,1965,4.58077465
New Zealand,RENT,IDX2015,1966,4.825792714
New Zealand,RENT,IDX2015,1967,5.117692067
New Zealand,RENT,IDX2015,1968,5.392483827
New Zealand,RENT,IDX2015,1969,5.700750078
New Zealand,RENT,IDX2015,1970,6.075704837
New Zealand,RENT,IDX2015,1971,6.535929905
New Zealand,RENT,IDX2015,1972,7.14587336
New Zealand,RENT,IDX2015,1973,7.946570612
New Zealand,RENT,IDX2015,1974,9.084104453
New Zealand,RENT,IDX2015,1975,10.63399057
New Zealand,RENT,IDX2015,1976,11.74077261
New Zealand,RENT,IDX2015,1977,13.02186829
New Zealand,RENT,IDX2015,1978,14.21445302
New Zealand,RENT,IDX2015,1979,15.36287471
New Zealand,RENT,IDX2015,1980,17.17227671
New Zealand,RENT,IDX2015,1981,20.08752882
New Zealand,RENT,IDX2015,1982,25.06111235
New Zealand,RENT,IDX2015,1983,28.45485821
New Zealand,RENT,IDX2015,1984,30.54080218
New Zealand,RENT,IDX2015,1985,35.84746717
New Zealand,RENT,IDX2015,1986,41.70723938
New Zealand,RENT,IDX2015,1987,49.25320726
New Zealand,RENT,IDX2015,1988,54.78903954
New Zealand,RENT,IDX2015,1989,56.3597543
New Zealand,RENT,IDX2015,1990,60.46372546
New Zealand,RENT,IDX2015,1991,61.98982254
New Zealand,RENT,IDX2015,1992,61.85209573
New Zealand,RENT,IDX2015,1993,64.15499293
New Zealand,RENT,IDX2015,1994,68.58355584
New Zealand,RENT,IDX2015,1995,73.05144242
New Zealand,RENT,IDX2015,1996,76.54878977
New Zealand,RENT,IDX2015,1997,78.94311073
New Zealand,RENT,IDX2015,1998,80.78412143
New Zealand,RENT,IDX2015,1999,79.83926118
New Zealand,RENT,IDX2015,2000,80.06994802
New Zealand,RENT,IDX2015,2001,72.50104381
New Zealand,RENT,IDX2015,2002,73.85851412
New Zealand,RENT,IDX2015,2003,76.16209214
New Zealand,RENT,IDX2015,2004,78.58907518
New Zealand,RENT,IDX2015,2005,80.52243812
New Zealand,RENT,IDX2015,2006,82.33239352
New Zealand,RENT,IDX2015,2007,84.71824156
New Zealand,RENT,IDX2015,2008,87.30976964
New Zealand,RENT,IDX2015,2009,88.60552994
New Zealand,RENT,IDX2015,2010,89.90129773
New Zealand,RENT,IDX2015,2011,91.5672781
New Zealand,RENT,IDX2015,2012,93.70631608
New Zealand,RENT,IDX2015,2013,95.68081153
New Zealand,RENT,IDX2015,2014,97.71701199
New Zealand,RENT,IDX2015,2015,100
New Zealand,RENT,IDX2015,2016,102.200748
New Zealand,RENT,IDX2015,2017,104.4822735
New Zealand,RENT,IDX2015,2018,106.9147991
New Zealand,RENT,IDX2015,2019,109.8311247
New Zealand,RENT,IDX2015,2020,113.4504755
Norway,PRICEINCOME,IDX2015,1978,72.80928284
Norway,PRICEINCOME,IDX2015,1979,72.41337843
Norway,PRICEINCOME,IDX2015,1980,70.84279093
Norway,PRICEINCOME,IDX2015,1981,67.3887282
Norway,PRICEINCOME,IDX2015,1982,66.31315519
Norway,PRICEINCOME,IDX2015,1983,64.73988937
Norway,PRICEINCOME,IDX2015,1984,67.35786676
Norway,PRICEINCOME,IDX2015,1985,75.59307765
Norway,PRICEINCOME,IDX2015,1986,91.24496871
Norway,PRICEINCOME,IDX2015,1987,91.58682902
Norway,PRICEINCOME,IDX2015,1988,89.77203685
Norway,PRICEINCOME,IDX2015,1989,78.96474746
Norway,PRICEINCOME,IDX2015,1990,68.89606712
Norway,PRICEINCOME,IDX2015,1991,60.70884003
Norway,PRICEINCOME,IDX2015,1992,54.40562414
Norway,PRICEINCOME,IDX2015,1993,51.79015215
Norway,PRICEINCOME,IDX2015,1994,56.97833271
Norway,PRICEINCOME,IDX2015,1995,58.44419689
Norway,PRICEINCOME,IDX2015,1996,60.85288696
Norway,PRICEINCOME,IDX2015,1997,64.31550567
Norway,PRICEINCOME,IDX2015,1998,66.30079988
Norway,PRICEINCOME,IDX2015,1999,70.670943
Norway,PRICEINCOME,IDX2015,2000,77.24165778
Norway,PRICEINCOME,IDX2015,2001,81.68275609
Norway,PRICEINCOME,IDX2015,2002,78.45183274
Norway,PRICEINCOME,IDX2015,2003,74.56272414
Norway,PRICEINCOME,IDX2015,2004,79.02677324
Norway,PRICEINCOME,IDX2015,2005,78.72162206
Norway,PRICEINCOME,IDX2015,2006,94.73300107
Norway,PRICEINCOME,IDX2015,2007,100.6703546
Norway,PRICEINCOME,IDX2015,2008,94.48019362
Norway,PRICEINCOME,IDX2015,2009,91.96834181
Norway,PRICEINCOME,IDX2015,2010,95.99626785
Norway,PRICEINCOME,IDX2015,2011,99.57155269
Norway,PRICEINCOME,IDX2015,2012,102.0887751
Norway,PRICEINCOME,IDX2015,2013,101.2817732
Norway,PRICEINCOME,IDX2015,2014,100.6048219
Norway,PRICEINCOME,IDX2015,2015,100
Norway,PRICEINCOME,IDX2015,2016,106.4244757
Norway,PRICEINCOME,IDX2015,2017,108.2775928
Norway,PRICEINCOME,IDX2015,2018,107.129406
Norway,PRICEINCOME,IDX2015,2019,105.6541511
Norway,PRICEINCOME,IDX2015,2020,107.2924884
Norway,PRICERENT,IDX2015,1979,38.00870311
Norway,PRICERENT,IDX2015,1980,39.29315009
Norway,PRICERENT,IDX2015,1981,38.95206294
Norway,PRICERENT,IDX2015,1982,37.81075389
Norway,PRICERENT,IDX2015,1983,37.00642046
Norway,PRICERENT,IDX2015,1984,39.30405714
Norway,PRICERENT,IDX2015,1985,45.22599583
Norway,PRICERENT,IDX2015,1986,56.56896562
Norway,PRICERENT,IDX2015,1987,57.41972927
Norway,PRICERENT,IDX2015,1988,55.25501222
Norway,PRICERENT,IDX2015,1989,48.06929485
Norway,PRICERENT,IDX2015,1990,41.84790551
Norway,PRICERENT,IDX2015,1991,37.42251191
Norway,PRICERENT,IDX2015,1992,34.24976893
Norway,PRICERENT,IDX2015,1993,33.57190739
Norway,PRICERENT,IDX2015,1994,37.74925331
Norway,PRICERENT,IDX2015,1995,39.91889842
Norway,PRICERENT,IDX2015,1996,42.77117107
Norway,PRICERENT,IDX2015,1997,46.74544466
Norway,PRICERENT,IDX2015,1998,50.76059887
Norway,PRICERENT,IDX2015,1999,54.85343077
Norway,PRICERENT,IDX2015,2000,61.18692104
Norway,PRICERENT,IDX2015,2001,62.97559278
Norway,PRICERENT,IDX2015,2002,63.30752197
Norway,PRICERENT,IDX2015,2003,61.88754774
Norway,PRICERENT,IDX2015,2004,66.84051284
Norway,PRICERENT,IDX2015,2005,70.9257871
Norway,PRICERENT,IDX2015,2006,78.8468725
Norway,PRICERENT,IDX2015,2007,87.10810951
Norway,PRICERENT,IDX2015,2008,83.69317347
Norway,PRICERENT,IDX2015,2009,82.41610436
Norway,PRICERENT,IDX2015,2010,86.71984616
Norway,PRICERENT,IDX2015,2011,91.60534346
Norway,PRICERENT,IDX2015,2012,95.97813897
Norway,PRICERENT,IDX2015,2013,96.8448279
Norway,PRICERENT,IDX2015,2014,96.8509929
Norway,PRICERENT,IDX2015,2015,100
Norway,PRICERENT,IDX2015,2016,104.9909515
Norway,PRICERENT,IDX2015,2017,107.9411179
Norway,PRICERENT,IDX2015,2018,107.6343627
Norway,PRICERENT,IDX2015,2019,108.3170873
Norway,PRICERENT,IDX2015,2020,110.9196896
Norway,REAL,IDX2015,1970,31.59887137
Norway,REAL,IDX2015,1971,30.74255485
Norway,REAL,IDX2015,1972,30.30323561
Norway,REAL,IDX2015,1973,30.77530382
Norway,REAL,IDX2015,1974,32.45360857
Norway,REAL,IDX2015,1975,32.65169813
Norway,REAL,IDX2015,1976,32.84518058
Norway,REAL,IDX2015,1977,33.33272714
Norway,REAL,IDX2015,1978,32.31061342
Norway,REAL,IDX2015,1979,31.89663226
Norway,REAL,IDX2015,1980,32.12088257
Norway,REAL,IDX2015,1981,31.29782868
Norway,REAL,IDX2015,1982,30.71836294
Norway,REAL,IDX2015,1983,30.29808259
Norway,REAL,IDX2015,1984,32.57597159
Norway,REAL,IDX2015,1985,37.16283645
Norway,REAL,IDX2015,1986,45.53438693
Norway,REAL,IDX2015,1987,45.22877617
Norway,REAL,IDX2015,1988,44.33213079
Norway,REAL,IDX2015,1989,39.57189745
Norway,REAL,IDX2015,1990,35.08199268
Norway,REAL,IDX2015,1991,31.74599496
Norway,REAL,IDX2015,1992,29.48239068
Norway,REAL,IDX2015,1993,29.03230095
Norway,REAL,IDX2015,1994,32.54301419
Norway,REAL,IDX2015,1995,34.13738408
Norway,REAL,IDX2015,1996,36.74644874
Norway,REAL,IDX2015,1997,40.17320342
Norway,REAL,IDX2015,1998,43.53784423
Norway,REAL,IDX2015,1999,47.42337102
Norway,REAL,IDX2015,2000,53.4424237
Norway,REAL,IDX2015,2001,55.9025531
Norway,REAL,IDX2015,2002,57.89544699
Norway,REAL,IDX2015,2003,57.22766765
Norway,REAL,IDX2015,2004,62.31094509
Norway,REAL,IDX2015,2005,66.69241473
Norway,REAL,IDX2015,2006,74.45994464
Norway,REAL,IDX2015,2007,82.77586132
Norway,REAL,IDX2015,2008,79.16758814
Norway,REAL,IDX2015,2009,78.69196266
Norway,REAL,IDX2015,2010,83.42872603
Norway,REAL,IDX2015,2011,89.12008646
Norway,REAL,IDX2015,2012,94.17840057
Norway,REAL,IDX2015,2013,96.01877494
Norway,REAL,IDX2015,2014,96.44699346
Norway,REAL,IDX2015,2015,100
Norway,REAL,IDX2015,2016,103.8258867
Norway,REAL,IDX2015,2017,106.8974799
Norway,REAL,IDX2015,2018,106.1559864
Norway,REAL,IDX2015,2019,106.3640864
Norway,REAL,IDX2015,2020,108.8531919
Norway,RENT,IDX2015,1979,22.42687264
Norway,RENT,IDX2015,1980,23.9269979
Norway,RENT,IDX2015,1981,26.568886
Norway,RENT,IDX2015,1982,29.91083005
Norway,RENT,IDX2015,1983,32.6610597
Norway,RENT,IDX2015,1984,35.04459372
Norway,RENT,IDX2015,1985,36.76140208
Norway,RENT,IDX2015,1986,38.544886
Norway,RENT,IDX2015,1987,40.80340708
Norway,RENT,IDX2015,1988,44.02867639
Norway,RENT,IDX2015,1989,47.37895614
Norway,RENT,IDX2015,1990,50.45421293
Norway,RENT,IDX2015,1991,52.92108391
Norway,RENT,IDX2015,1992,54.90458453
Norway,RENT,IDX2015,1993,56.51305384
Norway,RENT,IDX2015,1994,56.88808015
Norway,RENT,IDX2015,1995,57.73815364
Norway,RENT,IDX2015,1996,58.73823464
Norway,RENT,IDX2015,1997,60.15502044
Norway,RENT,IDX2015,1998,61.56347305
Norway,RENT,IDX2015,1999,63.2802839
Norway,RENT,IDX2015,2000,65.78049017
Norway,RENT,IDX2015,2001,68.31403922
Norway,RENT,IDX2015,2002,71.36429142
Norway,RENT,IDX2015,2003,74.20619872
Norway,RENT,IDX2015,2004,75.69798828
Norway,RENT,IDX2015,2005,77.22311063
Norway,RENT,IDX2015,2006,78.96492857
Norway,RENT,IDX2015,2007,80.47338453
Norway,RENT,IDX2015,2008,82.89025134
Norway,RENT,IDX2015,2009,85.74048933
Norway,RENT,IDX2015,2010,88.18236323
Norway,RENT,IDX2015,2011,90.16586385
Norway,RENT,IDX2015,2012,91.8910054
Norway,RENT,IDX2015,2013,94.74957659
Norway,RENT,IDX2015,2014,97.30812523
Norway,RENT,IDX2015,2015,100
Norway,RENT,IDX2015,2016,101.9251608
Norway,RENT,IDX2015,2017,104.0920417
Norway,RENT,IDX2015,2018,105.892192
Norway,RENT,IDX2015,2019,107.8340041
Norway,RENT,IDX2015,2020,109.4424634
Poland,PRICEINCOME,IDX2015,2005,94.6499813
Poland,PRICEINCOME,IDX2015,2006,120.8451246
Poland,PRICEINCOME,IDX2015,2007,168.4839969
Poland,PRICEINCOME,IDX2015,2008,153.763851
Poland,PRICEINCOME,IDX2015,2009,137.0955204
Poland,PRICEINCOME,IDX2015,2010,125.4362461
Poland,PRICEINCOME,IDX2015,2011,118.9950917
Poland,PRICEINCOME,IDX2015,2012,110.089354
Poland,PRICEINCOME,IDX2015,2013,103.3862544
Poland,PRICEINCOME,IDX2015,2014,101.4502474
Poland,PRICEINCOME,IDX2015,2015,100
Poland,PRICEINCOME,IDX2015,2016,96.80768207
Poland,PRICEINCOME,IDX2015,2017,95.23819401
Poland,PRICEINCOME,IDX2015,2018,96.63606025
Poland,PRICEINCOME,IDX2015,2019,97.26093754
Poland,PRICEINCOME,IDX2015,2020,99.08754627
Poland,PRICERENT,IDX2015,2005,75.79428059
Poland,PRICERENT,IDX2015,2006,100.0511368
Poland,PRICERENT,IDX2015,2007,141.454965
Poland,PRICERENT,IDX2015,2008,133.0568425
Poland,PRICERENT,IDX2015,2009,123.8960073
Poland,PRICERENT,IDX2015,2010,116.128167
Poland,PRICERENT,IDX2015,2011,112.6964814
Poland,PRICERENT,IDX2015,2012,105.9261539
Poland,PRICERENT,IDX2015,2013,99.84143009
Poland,PRICERENT,IDX2015,2014,99.76541223
Poland,PRICERENT,IDX2015,2015,100
Poland,PRICERENT,IDX2015,2016,100.5427559
Poland,PRICERENT,IDX2015,2017,101.3657428
Poland,PRICERENT,IDX2015,2018,104.0459296
Poland,PRICERENT,IDX2015,2019,107.7677008
Poland,PRICERENT,IDX2015,2020,112.8964066
Poland,REAL,IDX2015,2005,68.52976402
Poland,REAL,IDX2015,2006,92.25391303
Poland,REAL,IDX2015,2007,134.275722
Poland,REAL,IDX2015,2008,128.0262627
Poland,REAL,IDX2015,2009,121.1385668
Poland,REAL,IDX2015,2010,113.892975
Poland,REAL,IDX2015,2011,108.5172175
Poland,REAL,IDX2015,2012,101.1809134
Poland,REAL,IDX2015,2013,96.28692859
Poland,REAL,IDX2015,2014,97.43421805
Poland,REAL,IDX2015,2015,100
Poland,REAL,IDX2015,2016,102.28397
Poland,REAL,IDX2015,2017,104.1122334
Poland,REAL,IDX2015,2018,109.1717142
Poland,REAL,IDX2015,2019,115.8739186
Poland,REAL,IDX2015,2020,123.9799309
Poland,RENT,IDX2015,1995,18.13480796
Poland,RENT,IDX2015,1996,23.60021559
Poland,RENT,IDX2015,1997,30.11768825
Poland,RENT,IDX2015,1998,37.36626593
Poland,RENT,IDX2015,1999,44.78423862
Poland,RENT,IDX2015,2000,53.49500884
Poland,RENT,IDX2015,2001,60.77032902
Poland,RENT,IDX2015,2002,65.79886164
Poland,RENT,IDX2015,2003,68.97289922
Poland,RENT,IDX2015,2004,71.38017178
Poland,RENT,IDX2015,2005,73.88552435
Poland,RENT,IDX2015,2006,76.30341191
Poland,RENT,IDX2015,2007,80.46795951
Poland,RENT,IDX2015,2008,84.89954462
Poland,RENT,IDX2015,2009,88.61266722
Poland,RENT,IDX2015,2010,91.03509978
Poland,RENT,IDX2015,2011,93.83265735
Poland,RENT,IDX2015,2012,96.23600991
Poland,RENT,IDX2015,2013,97.57121244
Poland,RENT,IDX2015,2014,98.68387747
Poland,RENT,IDX2015,2015,100
Poland,RENT,IDX2015,2016,101.3034275
Poland,RENT,IDX2015,2017,104.3362026
Poland,RENT,IDX2015,2018,108.3672527
Poland,RENT,IDX2015,2019,113.6953278
Poland,RENT,IDX2015,2020,119.862678
Portugal,PRICEINCOME,IDX2015,1995,141.388353
Portugal,PRICEINCOME,IDX2015,1996,137.2072979
Portugal,PRICEINCOME,IDX2015,1997,134.3188388
Portugal,PRICEINCOME,IDX2015,1998,129.2910917
Portugal,PRICEINCOME,IDX2015,1999,131.7570104
Portugal,PRICEINCOME,IDX2015,2000,134.5702826
Portugal,PRICEINCOME,IDX2015,2001,135.8649936
Portugal,PRICEINCOME,IDX2015,2002,131.3603872
Portugal,PRICEINCOME,IDX2015,2003,130.1030264
Portugal,PRICEINCOME,IDX2015,2004,126.9550444
Portugal,PRICEINCOME,IDX2015,2005,124.9393623
Portugal,PRICEINCOME,IDX2015,2006,123.9964063
Portugal,PRICEINCOME,IDX2015,2007,119.1387491
Portugal,PRICEINCOME,IDX2015,2008,107.6079626
Portugal,PRICEINCOME,IDX2015,2009,107.2837861
Portugal,PRICEINCOME,IDX2015,2010,106.6218759
Portugal,PRICEINCOME,IDX2015,2011,103.6215032
Portugal,PRICEINCOME,IDX2015,2012,98.30527124
Portugal,PRICEINCOME,IDX2015,2013,96.76383358
Portugal,PRICEINCOME,IDX2015,2014,100.8627551
Portugal,PRICEINCOME,IDX2015,2015,100
Portugal,PRICEINCOME,IDX2015,2016,103.0805964
Portugal,PRICEINCOME,IDX2015,2017,109.3694196
Portugal,PRICEINCOME,IDX2015,2018,115.9318537
Portugal,PRICEINCOME,IDX2015,2019,122.0988724
Portugal,PRICEINCOME,IDX2015,2020,131.3028589
Portugal,PRICERENT,IDX2015,1988,157.5717829
Portugal,PRICERENT,IDX2015,1989,163.1441635
Portugal,PRICERENT,IDX2015,1990,159.4878465
Portugal,PRICERENT,IDX2015,1991,153.5615541
Portugal,PRICERENT,IDX2015,1992,148.4913033
Portugal,PRICERENT,IDX2015,1993,137.3343981
Portugal,PRICERENT,IDX2015,1994,130.6678089
Portugal,PRICERENT,IDX2015,1995,126.2991062
Portugal,PRICERENT,IDX2015,1996,124.6625594
Portugal,PRICERENT,IDX2015,1997,124.3941132
Portugal,PRICERENT,IDX2015,1998,126.6970961
Portugal,PRICERENT,IDX2015,1999,136.1575594
Portugal,PRICERENT,IDX2015,2000,143.2575411
Portugal,PRICERENT,IDX2015,2001,147.0340009
Portugal,PRICERENT,IDX2015,2002,143.2159872
Portugal,PRICERENT,IDX2015,2003,141.3801284
Portugal,PRICERENT,IDX2015,2004,138.6469201
Portugal,PRICERENT,IDX2015,2005,138.4669992
Portugal,PRICERENT,IDX2015,2006,137.8942448
Portugal,PRICERENT,IDX2015,2007,134.9105026
Portugal,PRICERENT,IDX2015,2008,122.6943792
Portugal,PRICERENT,IDX2015,2009,119.7102435
Portugal,PRICERENT,IDX2015,2010,118.163768
Portugal,PRICERENT,IDX2015,2011,111.3341255
Portugal,PRICERENT,IDX2015,2012,101.4285057
Portugal,PRICERENT,IDX2015,2013,98.27930865
Portugal,PRICERENT,IDX2015,2014,98.11098272
Portugal,PRICERENT,IDX2015,2015,100
Portugal,PRICERENT,IDX2015,2016,105.3143875
Portugal,PRICERENT,IDX2015,2017,113.9162076
Portugal,PRICERENT,IDX2015,2018,123.282055
Portugal,PRICERENT,IDX2015,2019,131.0100196
Portugal,PRICERENT,IDX2015,2020,138.4774532
Portugal,REAL,IDX2015,1988,115.7602025
Portugal,REAL,IDX2015,1989,121.2393849
Portugal,REAL,IDX2015,1990,125.0047073
Portugal,REAL,IDX2015,1991,133.453924
Portugal,REAL,IDX2015,1992,137.46275
